record_code,location_id,location_name,latitude,longitude,timestamp,traffic_density,congestion_index,avg_speed_kmh,aqi,pm25,pm10,co2_ppm,temperature_c,humidity_pct,weather,risk_score,is_anomaly,anomaly_type,anomaly_explanation
URB-11026,LOC-02,Midtown Financial,40.7589,-73.9851,2026-07-30 12:17:42,245,0.98,11.6,166,73.3,128.6,603.1,29.6,53.6,Haze,87.5,False,None,
URB-11027,LOC-03,Harbor Industrial,40.672,-74.009,2026-07-30 12:25:42,186,0.72,17.2,108,53.1,95.1,556.6,29.4,74.3,Heavy Rain,64.1,False,None,
URB-11028,LOC-04,Tech Corridor West,40.741,-74.004,2026-07-30 12:41:42,153,0.59,22.3,114,48.7,86.4,550.8,26.1,57.3,Haze,57.4,False,None,
URB-11029,LOC-05,North Residential,40.79,-73.96,2026-07-30 12:57:42,84,0.36,30.1,83,37.1,68.0,453.0,28.7,75.6,Fog,38.9,False,None,
URB-11030,LOC-06,Suburb South Ridge,40.63,-74.08,2026-07-30 13:12:42,84,0.38,50.0,57,23.3,44.4,483.0,26.2,59.5,Partly Cloudy,27.7,False,None,
URB-11031,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-07-30 13:35:42,244,0.91,16.4,107,52.9,103.9,625.9,27.0,78.4,Rain,71.9,False,None,
URB-11032,LOC-08,University District,40.729,-73.996,2026-07-30 13:46:42,133,0.48,23.4,95,48.4,89.1,508.6,26.4,74.6,Fog,49.1,False,None,
URB-11033,LOC-01,Downtown Central,40.7128,-74.006,2026-07-30 14:03:42,177,0.73,16.3,85,40.8,73.9,546.8,27.8,77.3,Heavy Rain,60.9,False,None,
URB-11034,LOC-02,Midtown Financial,40.7589,-73.9851,2026-07-30 14:11:42,236,0.98,10.3,104,49.4,95.1,592.4,28.1,75.9,Heavy Rain,77.2,False,None,
URB-11035,LOC-03,Harbor Industrial,40.672,-74.009,2026-07-30 14:29:42,146,0.54,22.3,151,69.1,128.0,532.8,27.1,79.1,Fog,61.9,False,None,
URB-11036,LOC-04,Tech Corridor West,40.741,-74.004,2026-07-30 14:42:42,142,0.6,19.1,75,30.2,52.3,540.2,25.7,80.5,Rain,52.6,False,None,
URB-11037,LOC-05,North Residential,40.79,-73.96,2026-07-30 14:57:42,80,0.35,26.9,76,36.5,73.0,459.9,28.4,52.2,Haze,38.9,False,None,
URB-11038,LOC-06,Suburb South Ridge,40.63,-74.08,2026-07-30 15:17:42,72,0.27,52.1,56,31.2,54.0,469.6,28.6,52.2,Partly Cloudy,23.1,False,None,
URB-11039,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-07-30 15:32:42,211,0.74,28.5,160,68.3,126.1,595.4,26.6,77.9,Fog,68.3,False,None,
URB-11040,LOC-08,University District,40.729,-73.996,2026-07-30 15:47:42,107,0.46,28.2,84,43.5,87.9,485.2,27.6,54.1,Clear,44.0,False,None,
URB-11041,LOC-01,Downtown Central,40.7128,-74.006,2026-07-30 16:03:42,267,0.98,14.9,150,69.1,127.3,623.2,28.4,52.7,Partly Cloudy,83.0,False,None,
URB-11042,LOC-02,Midtown Financial,40.7589,-73.9851,2026-07-30 16:18:42,359,0.98,11.2,155,74.3,132.1,704.8,25.5,78.6,Rain,85.7,False,None,
URB-11043,LOC-03,Harbor Industrial,40.672,-74.009,2026-07-30 16:27:42,291,0.98,12.9,197,93.7,178.2,648.0,29.5,75.2,Fog,92.2,False,None,
URB-11044,LOC-04,Tech Corridor West,40.741,-74.004,2026-07-30 16:47:42,192,0.87,11.4,100,47.1,94.2,557.9,27.5,71.9,Rain,71.6,False,None,
URB-11045,LOC-05,North Residential,40.79,-73.96,2026-07-30 17:01:42,126,0.55,29.1,86,41.2,75.0,520.7,28.5,49.7,Partly Cloudy,47.5,False,None,
URB-11046,LOC-06,Suburb South Ridge,40.63,-74.08,2026-07-30 17:15:42,99,0.45,41.3,70,29.6,50.4,480.2,27.4,54.8,Clear,34.6,False,None,
URB-11047,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-07-30 17:30:42,336,0.98,20.5,171,81.2,149.3,708.3,26.7,52.3,Clear,83.9,False,None,
URB-11048,LOC-08,University District,40.729,-73.996,2026-07-30 17:42:42,210,0.9,17.4,122,53.5,100.7,599.0,28.5,47.7,Clear,73.6,False,None,
URB-11049,LOC-01,Downtown Central,40.7128,-74.006,2026-07-30 17:57:42,324,0.98,12.6,206,94.7,170.9,675.6,24.3,63.5,Haze,92.9,False,None,
URB-11050,LOC-02,Midtown Financial,40.7589,-73.9851,2026-07-30 18:20:42,395,0.98,10.0,170,75.3,134.3,756.0,26.8,72.6,Heavy Rain,89.0,False,None,
URB-11051,LOC-03,Harbor Industrial,40.672,-74.009,2026-07-30 18:31:42,282,0.98,11.0,202,92.8,172.0,632.8,26.5,52.7,Haze,93.7,False,None,
URB-11052,LOC-04,Tech Corridor West,40.741,-74.004,2026-07-30 18:47:42,227,0.93,13.6,136,65.6,122.7,614.1,25.8,71.7,Fog,79.2,False,None,
URB-11053,LOC-05,North Residential,40.79,-73.96,2026-07-30 18:56:42,166,0.61,26.2,99,40.9,78.3,552.8,25.5,59.9,Clear,53.6,False,None,
URB-11054,LOC-06,Suburb South Ridge,40.63,-74.08,2026-07-30 19:17:42,123,0.42,38.2,105,45.4,79.4,517.9,24.8,77.1,Fog,41.1,False,None,
URB-11055,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-07-30 19:30:42,298,0.98,18.5,167,74.7,143.9,661.5,25.5,55.3,Clear,84.2,False,None,
URB-11056,LOC-08,University District,40.729,-73.996,2026-07-30 19:40:42,183,0.84,12.7,88,38.8,70.9,571.4,22.1,84.6,Rain,67.7,False,None,
URB-11057,LOC-01,Downtown Central,40.7128,-74.006,2026-07-30 19:57:42,341,0.98,10.4,153,65.9,124.4,711.5,25.2,74.5,Heavy Rain,85.8,False,None,
URB-11058,LOC-02,Midtown Financial,40.7589,-73.9851,2026-07-30 20:15:42,182,0.66,20.1,155,74.7,140.8,549.4,23.0,79.0,Fog,68.5,False,None,
URB-11059,LOC-03,Harbor Industrial,40.672,-74.009,2026-07-30 20:30:42,113,0.46,33.0,106,47.7,91.3,504.7,22.3,64.1,Clear,45.5,False,None,
URB-11060,LOC-04,Tech Corridor West,40.741,-74.004,2026-07-30 20:41:42,117,0.52,23.9,99,49.8,86.2,490.8,23.1,60.7,Haze,51.2,False,None,
URB-11061,LOC-05,North Residential,40.79,-73.96,2026-07-30 20:59:42,75,0.26,34.4,81,35.2,65.8,460.2,19.7,85.9,Fog,32.4,False,None,
URB-11062,LOC-06,Suburb South Ridge,40.63,-74.08,2026-07-30 21:13:42,63,0.25,57.0,59,27.4,50.9,437.5,19.4,70.5,Partly Cloudy,22.8,False,None,
URB-11063,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-07-30 21:34:42,160,0.71,33.2,119,56.6,111.6,544.1,22.4,66.2,Partly Cloudy,57.6,False,None,
URB-11064,LOC-08,University District,40.729,-73.996,2026-07-30 21:44:42,91,0.41,25.1,54,28.9,61.8,469.7,19.7,90.0,Heavy Rain,38.3,False,None,
URB-11065,LOC-01,Downtown Central,40.7128,-74.006,2026-07-30 22:03:42,56,0.26,33.1,92,43.4,83.9,445.7,18.9,84.8,Fog,35.0,False,None,
URB-11066,LOC-02,Midtown Financial,40.7589,-73.9851,2026-07-30 22:20:42,83,0.3,28.8,106,44.3,89.7,483.2,18.8,86.2,Fog,76.1,True,Multi-Vector Urban Risk,Combined extreme congestion (30%) and high particulate pollution.
URB-11067,LOC-03,Harbor Industrial,40.672,-74.009,2026-07-30 22:33:42,45,0.17,36.2,106,49.4,98.1,421.4,19.9,60.8,Haze,32.2,False,None,
URB-11068,LOC-04,Tech Corridor West,40.741,-74.004,2026-07-30 22:49:42,45,0.19,26.0,50,21.5,37.2,431.3,19.8,83.4,Heavy Rain,28.4,False,None,
URB-11069,LOC-05,North Residential,40.79,-73.96,2026-07-30 23:03:42,26,0.11,31.0,40,17.6,28.5,411.0,15.3,93.1,Heavy Rain,20.9,False,None,
URB-11070,LOC-06,Suburb South Ridge,40.63,-74.08,2026-07-30 23:19:42,23,0.1,63.3,38,14.9,31.6,405.7,18.3,70.1,Clear,13.2,False,None,
URB-11071,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-07-30 23:26:42,58,0.26,38.8,70,28.9,52.2,465.2,17.2,88.3,Rain,28.2,False,None,
URB-11072,LOC-08,University District,40.729,-73.996,2026-07-30 23:45:42,42,0.19,39.0,59,28.9,52.1,420.2,17.3,66.3,Partly Cloudy,23.4,False,None,
URB-11073,LOC-01,Downtown Central,40.7128,-74.006,2026-07-31 00:03:42,53,0.22,30.1,63,29.6,48.3,425.1,16.2,87.4,Rain,29.8,False,None,
URB-11074,LOC-02,Midtown Financial,40.7589,-73.9851,2026-07-31 00:10:42,76,0.34,31.8,92,40.9,81.7,450.9,17.4,85.7,Fog,38.8,False,None,
URB-11075,LOC-03,Harbor Industrial,40.672,-74.009,2026-07-31 00:34:42,55,0.25,27.8,78,31.4,52.1,459.7,15.2,88.7,Rain,34.8,False,None,
URB-11076,LOC-04,Tech Corridor West,40.741,-74.004,2026-07-31 00:41:42,53,0.19,29.1,47,18.7,37.9,446.3,15.1,88.3,Rain,26.3,False,None,
URB-11077,LOC-05,North Residential,40.79,-73.96,2026-07-31 01:02:42,30,0.12,34.7,55,23.1,48.8,406.7,16.5,68.6,Haze,22.1,False,None,
URB-11078,LOC-06,Suburb South Ridge,40.63,-74.08,2026-07-31 01:16:42,22,0.1,65.5,45,17.2,33.8,427.2,18.3,69.6,Clear,14.4,False,None,
URB-11079,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-07-31 01:30:42,69,0.29,44.2,93,45.5,81.3,467.4,16.9,87.5,Fog,30.8,False,None,
URB-11080,LOC-08,University District,40.729,-73.996,2026-07-31 01:46:42,37,0.15,28.9,44,23.7,42.0,421.2,16.1,89.7,Heavy Rain,24.2,False,None,
URB-11081,LOC-01,Downtown Central,40.7128,-74.006,2026-07-31 01:55:42,71,0.34,10.0,86,37.8,63.8,474.6,17.4,89.6,Fog,36.1,True,Severe Gridlock,Critical speed drop to 10.0 km/h indicating major arterial blockade.
URB-11082,LOC-02,Midtown Financial,40.7589,-73.9851,2026-07-31 02:16:42,71,0.29,38.2,85,39.3,76.0,466.3,15.7,71.5,Partly Cloudy,32.4,False,None,
URB-11083,LOC-03,Harbor Industrial,40.672,-74.009,2026-07-31 02:28:42,53,0.19,36.8,85,40.4,68.4,435.5,17.1,69.3,Clear,29.1,False,None,
URB-11084,LOC-04,Tech Corridor West,40.741,-74.004,2026-07-31 02:41:42,38,0.14,31.1,50,22.2,47.5,442.5,18.4,92.3,Rain,23.8,False,None,
URB-11085,LOC-05,North Residential,40.79,-73.96,2026-07-31 02:57:42,27,0.11,38.0,58,24.1,51.6,416.2,16.4,94.0,Fog,20.5,False,None,
URB-11086,LOC-06,Suburb South Ridge,40.63,-74.08,2026-07-31 03:14:42,24,0.09,43.1,35,17.8,36.4,407.7,18.2,90.9,Heavy Rain,13.2,False,None,
URB-11087,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-07-31 03:32:42,71,0.26,54.6,75,33.0,68.6,443.5,18.2,67.6,Partly Cloudy,26.0,False,None,
URB-11088,LOC-08,University District,40.729,-73.996,2026-07-31 03:50:42,45,0.17,33.9,62,32.1,66.0,426.9,16.6,66.2,Haze,25.7,False,None,
URB-11089,LOC-01,Downtown Central,40.7128,-74.006,2026-07-31 04:03:42,57,0.23,24.7,57,22.5,45.9,445.5,14.9,88.0,Heavy Rain,31.8,False,None,
URB-11090,LOC-02,Midtown Financial,40.7589,-73.9851,2026-07-31 04:16:42,72,0.31,29.6,110,53.2,101.6,470.6,17.6,88.6,Fog,41.8,False,None,
URB-11091,LOC-03,Harbor Industrial,40.672,-74.009,2026-07-31 04:25:42,50,0.23,40.9,80,33.5,59.7,434.0,15.3,73.5,Partly Cloudy,27.8,False,None,
URB-11092,LOC-04,Tech Corridor West,40.741,-74.004,2026-07-31 04:42:42,41,0.17,33.3,71,33.5,57.5,446.8,14.7,70.4,Haze,27.6,False,None,
URB-11093,LOC-05,North Residential,40.79,-73.96,2026-07-31 04:55:42,32,0.12,41.5,46,18.1,29.1,428.5,15.2,76.5,Clear,17.1,False,None,
URB-11094,LOC-06,Suburb South Ridge,40.63,-74.08,2026-07-31 05:16:42,23,0.1,63.7,41,15.2,32.1,400.5,16.4,71.7,Clear,13.7,False,None,
URB-11095,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-07-31 05:34:42,65,0.27,43.8,95,48.6,92.0,469.9,16.4,70.3,Haze,30.5,False,None,
URB-11096,LOC-08,University District,40.729,-73.996,2026-07-31 05:42:42,39,0.2,9.4,50,27.3,49.7,435.6,16.1,95.5,Heavy Rain,26.3,True,Severe Gridlock,Critical speed drop to 9.4 km/h indicating major arterial blockade.
URB-11097,LOC-01,Downtown Central,40.7128,-74.006,2026-07-31 05:57:42,63,0.27,36.8,68,36.0,66.1,440.8,17.3,72.5,Clear,29.3,False,None,
URB-11098,LOC-02,Midtown Financial,40.7589,-73.9851,2026-07-31 06:17:42,211,0.83,13.1,101,48.6,91.0,591.5,17.2,89.5,Heavy Rain,69.3,False,None,
URB-11099,LOC-03,Harbor Industrial,40.672,-74.009,2026-07-31 06:35:42,124,0.49,27.0,132,60.1,111.3,518.3,18.4,85.5,Fog,54.2,False,None,
URB-11100,LOC-04,Tech Corridor West,40.741,-74.004,2026-07-31 06:49:42,95,0.35,24.7,57,26.1,52.4,466.8,18.4,87.6,Heavy Rain,36.6,False,None,
URB-11101,LOC-05,North Residential,40.79,-73.96,2026-07-31 07:05:42,132,0.57,27.4,75,33.9,63.0,500.0,20.0,67.8,Partly Cloudy,47.2,False,None,
URB-11102,LOC-06,Suburb South Ridge,40.63,-74.08,2026-07-31 07:12:42,103,0.47,32.1,63,25.2,40.5,497.1,22.3,83.3,Heavy Rain,38.8,False,None,
URB-11103,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-07-31 07:25:42,360,0.98,15.9,166,74.3,142.4,707.1,18.7,84.1,Rain,85.3,False,None,
URB-11104,LOC-08,University District,40.729,-73.996,2026-07-31 07:47:42,175,0.63,17.4,78,32.3,66.8,564.6,18.7,90.8,Heavy Rain,55.2,False,None,
URB-11105,LOC-01,Downtown Central,40.7128,-74.006,2026-07-31 08:03:42,317,0.98,11.5,221,104.5,184.6,694.2,20.7,80.1,Fog,98.5,True,Multi-Vector Urban Risk,Combined extreme congestion (98%) and high particulate pollution.
URB-11106,LOC-02,Midtown Financial,40.7589,-73.9851,2026-07-31 08:17:42,352,0.98,10.3,152,68.9,119.3,731.3,21.3,82.5,Heavy Rain,85.7,False,None,
URB-11107,LOC-03,Harbor Industrial,40.672,-74.009,2026-07-31 08:35:42,240,0.91,12.7,193,92.0,162.3,605.8,20.4,85.6,Fog,88.8,False,None,
URB-11108,LOC-04,Tech Corridor West,40.741,-74.004,2026-07-31 08:50:42,254,0.96,15.4,139,58.7,114.0,641.6,19.9,66.2,Partly Cloudy,80.0,False,None,
URB-11109,LOC-05,North Residential,40.79,-73.96,2026-07-31 08:57:42,160,0.58,18.4,85,34.8,61.2,539.8,24.1,78.7,Rain,53.9,False,None,
URB-11110,LOC-06,Suburb South Ridge,40.63,-74.08,2026-07-31 09:17:42,180,0.55,37.8,52,28.1,59.5,494.0,24.3,76.9,Heavy Rain,30.4,True,Traffic Bottleneck,Sudden vehicular surge of 180 vehicles/min exceeding corridor capacity.
URB-11111,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-07-31 09:29:42,288,0.98,14.4,129,59.2,116.5,662.0,22.4,80.2,Heavy Rain,79.6,False,None,
URB-11112,LOC-08,University District,40.729,-73.996,2026-07-31 09:45:42,214,0.91,16.5,124,52.6,99.7,587.2,22.4,65.5,Partly Cloudy,74.8,False,None,
URB-11113,LOC-01,Downtown Central,40.7128,-74.006,2026-07-31 10:03:42,169,0.6,27.5,109,47.4,81.6,536.8,23.4,55.5,Clear,54.3,False,None,
URB-11114,LOC-02,Midtown Financial,40.7589,-73.9851,2026-07-31 10:10:42,261,0.98,12.3,177,84.4,158.7,616.1,25.6,60.3,Haze,89.0,False,None,
URB-11115,LOC-03,Harbor Industrial,40.672,-74.009,2026-07-31 10:26:42,180,0.66,25.4,111,53.9,95.5,540.2,23.0,65.0,Clear,58.1,False,None,
URB-11116,LOC-04,Tech Corridor West,40.741,-74.004,2026-07-31 10:41:42,137,0.55,19.8,69,29.9,59.0,506.2,27.4,75.0,Heavy Rain,49.2,False,None,
URB-11117,LOC-05,North Residential,40.79,-73.96,2026-07-31 10:55:42,85,0.29,24.1,61,30.4,60.3,459.4,23.2,80.6,Heavy Rain,35.2,False,None,
URB-11118,LOC-06,Suburb South Ridge,40.63,-74.08,2026-07-31 11:12:42,79,0.29,36.5,54,22.5,39.3,479.5,25.2,76.3,Rain,27.8,False,None,
URB-11119,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-07-31 11:28:42,178,0.8,25.2,148,71.6,124.8,546.5,24.5,73.9,Fog,70.3,False,None,
URB-11120,LOC-08,University District,40.729,-73.996,2026-07-31 11:46:42,131,0.59,26.1,91,46.1,88.5,532.0,27.1,52.5,Clear,51.5,False,None,
URB-11121,LOC-01,Downtown Central,40.7128,-74.006,2026-07-31 11:56:42,186,0.82,16.1,152,67.5,131.5,572.1,26.1,75.8,Fog,76.3,False,None,
URB-11122,LOC-02,Midtown Financial,40.7589,-73.9851,2026-07-31 12:19:42,199,0.76,20.9,136,61.8,119.7,572.6,29.3,54.5,Partly Cloudy,68.8,False,None,
URB-11123,LOC-03,Harbor Industrial,40.672,-74.009,2026-07-31 12:27:42,183,0.71,17.4,165,74.2,128.8,545.3,26.3,60.4,Haze,73.6,False,None,
URB-11124,LOC-04,Tech Corridor West,40.741,-74.004,2026-07-31 12:50:42,129,0.59,24.9,79,36.5,63.1,491.8,27.1,52.1,Partly Cloudy,50.0,False,None,
URB-11125,LOC-05,North Residential,40.79,-73.96,2026-07-31 13:03:42,86,0.34,25.8,62,24.5,53.5,469.7,30.0,66.6,Rain,36.6,False,None,
URB-11126,LOC-06,Suburb South Ridge,40.63,-74.08,2026-07-31 13:15:42,72,0.27,42.4,65,28.3,48.3,477.5,29.3,50.2,Haze,26.0,False,None,
URB-11127,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-07-31 13:35:42,209,0.74,24.7,175,78.4,150.7,574.4,28.9,74.7,Fog,72.9,False,None,
URB-11128,LOC-08,University District,40.729,-73.996,2026-07-31 13:47:42,120,0.44,21.6,75,39.5,77.9,492.3,29.7,68.6,Rain,44.9,False,None,
URB-11129,LOC-01,Downtown Central,40.7128,-74.006,2026-07-31 14:04:42,216,0.97,11.4,111,52.0,100.8,600.7,28.4,76.5,Rain,77.5,False,None,
URB-11130,LOC-02,Midtown Financial,40.7589,-73.9851,2026-07-31 14:19:42,268,0.98,10.9,124,56.4,110.0,631.6,26.2,73.9,Heavy Rain,80.5,False,None,
URB-11131,LOC-03,Harbor Industrial,40.672,-74.009,2026-07-31 14:29:42,166,0.72,23.6,109,47.5,90.0,535.4,26.2,59.2,Clear,61.1,False,None,
URB-11132,LOC-04,Tech Corridor West,40.741,-74.004,2026-07-31 14:49:42,149,0.65,19.3,73,37.0,64.4,528.5,27.1,78.2,Heavy Rain,54.1,False,None,
URB-11133,LOC-05,North Residential,40.79,-73.96,2026-07-31 15:04:42,89,0.31,37.9,65,32.3,65.9,476.0,27.8,50.8,Clear,29.8,False,None,
URB-11134,LOC-06,Suburb South Ridge,40.63,-74.08,2026-07-31 15:13:42,68,0.23,56.1,63,28.8,52.6,453.1,27.1,57.1,Partly Cloudy,22.7,False,None,
URB-11135,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-07-31 15:32:42,185,0.69,23.1,94,47.9,83.1,569.8,27.6,70.2,Rain,57.5,False,None,
URB-11136,LOC-08,University District,40.729,-73.996,2026-07-31 15:48:42,118,0.59,8.1,66,29.0,59.7,503.2,28.4,73.9,Heavy Rain,43.0,True,Severe Gridlock,Critical speed drop to 8.1 km/h indicating major arterial blockade.
URB-11137,LOC-01,Downtown Central,40.7128,-74.006,2026-07-31 16:00:42,331,0.98,12.0,226,99.1,174.9,701.8,28.3,72.5,Fog,93.2,False,None,
URB-11138,LOC-02,Midtown Financial,40.7589,-73.9851,2026-07-31 16:13:42,386,0.98,13.7,188,85.8,159.1,738.9,28.5,52.2,Clear,90.2,False,None,
URB-11139,LOC-03,Harbor Industrial,40.672,-74.009,2026-07-31 16:27:42,281,0.98,11.9,189,87.5,160.9,632.5,29.3,68.7,Fog,91.3,False,None,
URB-11140,LOC-04,Tech Corridor West,40.741,-74.004,2026-07-31 16:43:42,185,0.88,5.6,85,41.8,80.3,547.6,29.0,71.5,Heavy Rain,59.0,True,Severe Gridlock,Critical speed drop to 5.6 km/h indicating major arterial blockade.
URB-11141,LOC-05,North Residential,40.79,-73.96,2026-07-31 17:02:42,152,0.64,25.1,89,36.1,70.5,513.4,26.7,52.0,Clear,53.6,False,None,
URB-11142,LOC-06,Suburb South Ridge,40.63,-74.08,2026-07-31 17:15:42,124,0.45,35.7,90,42.1,78.4,508.0,28.3,75.0,Fog,40.9,False,None,
URB-11143,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-07-31 17:28:42,294,0.98,18.7,196,93.9,174.1,655.3,27.0,74.0,Fog,89.2,False,None,
URB-11144,LOC-08,University District,40.729,-73.996,2026-07-31 17:43:42,161,0.62,23.5,101,44.4,85.3,557.2,24.8,60.4,Partly Cloudy,55.7,False,None,
URB-11145,LOC-01,Downtown Central,40.7128,-74.006,2026-07-31 18:04:42,289,0.98,10.4,127,56.2,99.4,657.8,26.9,72.2,Rain,81.2,False,None,
URB-11146,LOC-02,Midtown Financial,40.7589,-73.9851,2026-07-31 18:15:42,355,0.98,14.8,193,87.7,161.8,712.8,24.5,60.8,Partly Cloudy,90.6,False,None,
URB-11147,LOC-03,Harbor Industrial,40.672,-74.009,2026-07-31 18:35:42,217,0.77,18.7,132,55.4,101.4,571.5,22.8,55.9,Partly Cloudy,69.6,False,None,
URB-11148,LOC-04,Tech Corridor West,40.741,-74.004,2026-07-31 18:42:42,186,0.68,22.1,103,42.6,83.2,559.3,26.9,50.4,Clear,59.2,False,None,
URB-11149,LOC-05,North Residential,40.79,-73.96,2026-07-31 18:59:42,132,0.6,28.1,87,42.0,71.1,525.8,23.5,63.9,Partly Cloudy,50.2,False,None,
URB-11150,LOC-06,Suburb South Ridge,40.63,-74.08,2026-07-31 19:17:42,91,0.32,47.8,62,30.9,57.8,491.7,24.0,59.6,Partly Cloudy,26.1,False,None,
URB-11151,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-07-31 19:27:42,273,0.98,18.5,169,77.8,135.7,640.6,25.2,56.3,Partly Cloudy,84.5,False,None,
URB-11152,LOC-08,University District,40.729,-73.996,2026-07-31 19:44:42,172,0.68,21.3,114,51.8,88.3,530.8,22.4,65.1,Haze,61.5,False,None,
URB-11153,LOC-01,Downtown Central,40.7128,-74.006,2026-07-31 20:04:42,159,0.67,18.2,80,35.7,71.6,546.7,23.2,78.1,Heavy Rain,56.7,False,None,
URB-11154,LOC-02,Midtown Financial,40.7589,-73.9851,2026-07-31 20:15:42,208,0.89,14.5,159,71.3,138.1,575.0,22.7,60.0,Haze,81.2,False,None,
URB-11155,LOC-03,Harbor Industrial,40.672,-74.009,2026-07-31 20:27:42,141,0.56,23.5,155,69.1,124.8,516.3,21.7,63.5,Haze,62.8,False,None,
URB-11156,LOC-04,Tech Corridor West,40.741,-74.004,2026-07-31 20:48:42,100,0.35,28.9,97,48.0,83.8,499.4,22.6,62.1,Haze,41.5,False,None,
URB-11157,LOC-05,North Residential,40.79,-73.96,2026-07-31 20:57:42,82,0.32,37.2,65,31.0,54.6,484.0,24.5,58.7,Partly Cloudy,30.6,False,None,
URB-11158,LOC-06,Suburb South Ridge,40.63,-74.08,2026-07-31 21:12:42,51,0.22,45.2,63,28.3,55.8,425.6,21.6,65.6,Haze,22.3,False,None,
URB-11159,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-07-31 21:34:42,179,0.76,24.0,105,50.8,97.2,545.1,21.2,79.8,Rain,61.8,False,None,
URB-11160,LOC-08,University District,40.729,-73.996,2026-07-31 21:48:42,95,0.43,32.7,67,32.5,67.8,472.8,21.7,60.5,Clear,37.6,False,None,
URB-11161,LOC-01,Downtown Central,40.7128,-74.006,2026-07-31 21:55:42,145,0.69,10.6,90,45.9,87.5,532.7,18.3,67.1,Clear,46.9,True,Severe Gridlock,Critical speed drop to 10.6 km/h indicating major arterial blockade.
URB-11162,LOC-02,Midtown Financial,40.7589,-73.9851,2026-07-31 22:15:42,72,0.27,26.9,70,37.3,69.6,476.6,19.7,86.4,Heavy Rain,34.6,False,None,
URB-11163,LOC-03,Harbor Industrial,40.672,-74.009,2026-07-31 22:29:42,53,0.23,33.7,115,57.2,108.2,453.5,18.6,68.0,Haze,37.5,False,None,
URB-11164,LOC-04,Tech Corridor West,40.741,-74.004,2026-07-31 22:46:42,54,0.23,34.6,64,31.1,52.4,433.7,17.0,67.0,Clear,28.1,False,None,
URB-11165,LOC-05,North Residential,40.79,-73.96,2026-07-31 23:00:42,31,0.12,39.8,48,18.5,38.6,425.0,18.8,66.3,Partly Cloudy,18.3,False,None,
URB-11166,LOC-06,Suburb South Ridge,40.63,-74.08,2026-07-31 23:20:42,26,0.1,60.5,46,23.2,37.5,416.9,18.7,65.8,Clear,14.6,False,None,
URB-11167,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-07-31 23:33:42,60,0.24,41.7,68,36.3,61.5,430.6,18.3,86.8,Heavy Rain,25.6,False,None,
URB-11168,LOC-08,University District,40.729,-73.996,2026-07-31 23:43:42,37,0.16,41.2,48,26.3,51.1,415.4,17.1,67.4,Clear,19.2,False,None,
URB-11169,LOC-01,Downtown Central,40.7128,-74.006,2026-08-01 00:02:42,74,0.26,29.2,82,37.9,75.1,446.9,19.2,67.3,Haze,35.1,False,None,
URB-11170,LOC-02,Midtown Financial,40.7589,-73.9851,2026-08-01 00:18:42,71,0.29,30.0,86,35.6,72.2,440.2,16.5,72.3,Haze,36.6,False,None,
URB-11171,LOC-03,Harbor Industrial,40.672,-74.009,2026-08-01 00:32:42,53,0.2,30.2,65,27.2,53.9,428.2,14.4,89.3,Heavy Rain,29.3,False,None,
URB-11172,LOC-04,Tech Corridor West,40.741,-74.004,2026-08-01 00:48:42,46,0.21,28.5,45,19.3,40.9,439.7,14.9,88.0,Rain,27.0,False,None,
URB-11173,LOC-05,North Residential,40.79,-73.96,2026-08-01 01:00:42,30,0.1,42.1,49,21.2,36.8,412.6,16.4,68.4,Clear,16.5,False,None,
URB-11174,LOC-06,Suburb South Ridge,40.63,-74.08,2026-08-01 01:13:42,24,0.1,57.0,44,16.5,34.7,403.5,16.5,71.5,Partly Cloudy,14.2,False,None,
URB-11175,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-08-01 01:27:42,67,0.31,46.5,82,42.3,83.6,441.9,16.8,68.9,Clear,29.2,False,None,
URB-11176,LOC-08,University District,40.729,-73.996,2026-08-01 01:46:42,44,0.19,35.3,56,29.9,60.0,441.5,18.4,66.3,Clear,24.8,False,None,
URB-11177,LOC-01,Downtown Central,40.7128,-74.006,2026-08-01 02:04:42,73,0.3,31.8,98,44.4,75.4,447.0,16.5,88.1,Fog,38.2,False,None,
URB-11178,LOC-02,Midtown Financial,40.7589,-73.9851,2026-08-01 02:11:42,85,0.3,31.1,111,55.1,98.7,466.3,15.5,71.4,Haze,40.9,False,None,
